"","Test.kidney.2","Control.kidney.1","Control.lung.1","Test.lung.1","Test.lung.2","Control.lung.2","Control.liver.1","Test.liver.2","Test.liver.1","Control.liver.2"
"Ccdc50",20.70745237,23.72501253,29.40807146,26.86595779,13.67757481,24.67567578,19.08034568,29.21902044,7.902735928,20.75161762
"Ahsa1",29.66721427,22.29319359,21.03433676,18.43963775,16.8108613,20.71185711,32.220585,23.61920881,20.90729581,31.07742644
"Ap2s1",22.49940475,22.29319359,22.60441202,14.96997655,26.21072078,25.46843952,32.220585,28.09905811,15.70547186,24.88194115
"Actl6a",31.45916664,20.14546518,34.64165565,20.42230129,19.94414779,27.84673072,22.00039886,24.73917114,18.30638383,24.88194115
"Ccdc84",26.08330951,20.86137465,22.0810536,18.93530363,22.03300546,31.8105494,23.46042545,15.77947254,31.31094371,16.6212941
"Ccser2",9.955738088,16.56591783,19.98761992,28.35295545,22.03300546,15.9552747,10.32018614,22.49924649,13.10455988,20.75161762
"Bcl7b",12.64366666,17.99773677,19.98761992,22.40496483,20.98857662,19.12632964,11.78021273,16.89943487,10.5036479,18.68645586
"Abhd5",8.163785709,14.41818942,14.75403573,23.3962966,19.94414779,14.36974723,20.54037227,19.13935952,13.10455988,26.94710291
"Ap3m1",16.22757142,21.57728412,12.13724364,31.82261665,13.67757481,11.19869229,20.54037227,24.73917114,15.70547186,16.6212941
"Ankrd17",18.91549999,15.85000836,15.80075257,17.44830598,17.85529013,8.820401084,16.1602925,30.33898276,10.5036479,12.49097057
"Celf1",9.059761899,15.13409889,13.18396047,14.96997655,12.63314597,13.57698349,19.08034568,31.45894508,10.5036479,20.75161762
"Chka",9.955738088,25.15683148,18.94090308,12.98731301,13.67757481,15.16251096,17.62031909,24.73917114,13.10455988,12.49097057
"Angptl4",1.89195238,8.690913649,17.89418624,23.3962966,28.29957844,23.88291205,22.00039886,23.61920881,15.70547186,37.27291172
"Aldh1a7",0.1,0.1,21.03433676,21.90929894,29.34400727,14.36974723,22.00039886,38.17871903,7.902735928,20.75161762
"Ammecr1l",14.43561904,15.85000836,17.89418624,22.90063071,12.63314597,22.29738458,10.32018614,29.21902044,18.30638383,22.81677939
"Akt2",15.33159523,18.71364624,16.32411099,18.93530363,14.72200364,20.71185711,11.78021273,26.97909579,13.10455988,14.55613234
"Atp9a",9.059761899,12.98637047,14.23067731,15.96130832,14.72200364,23.09014831,7.400132954,22.49924649,13.10455988,18.68645586
"Brd7",9.955738088,9.40682312,20.51097834,29.83995311,24.12186312,18.3335659,5.940106364,26.97909579,10.5036479,16.6212941
"Cbfa2t2",23.39538094,26.58865042,22.60441202,23.89196248,24.12186312,27.84673072,11.78021273,25.85913346,18.30638383,16.6212941
"Atg12",14.43561904,25.15683148,24.17448727,28.35295545,30.38843611,21.50462084,4.480079773,21.37928416,20.90729581,18.68645586
"Cd38",13.53964285,10.83864206,24.69784569,31.32695076,25.16629195,38.15265928,7.400132954,40.41864368,5.301823952,24.88194115
"Atp6v1c1",26.9792857,23.00910306,11.61388522,15.96130832,8.45543065,11.19869229,26.38047864,19.13935952,39.11367964,26.94710291
"Acad8",23.39538094,19.42955571,8.473734703,12.49164713,7.411001819,0.892763735,20.54037227,21.37928416,36.51276767,29.01226467
"Btd",20.70745237,27.30455989,7.950376284,8.030654161,5.322144156,14.36974723,16.1602925,21.37928416,36.51276767,35.20774996
"Bhlhe40",19.81147618,25.87274095,3.763508933,8.030654161,10.54428831,7.234873614,20.54037227,29.21902044,28.71003174,29.01226467
"Camk2n1",12.64366666,16.56591783,18.94090308,16.45697421,17.85529013,8.027637349,14.70026591,20.25932184,26.10911976,37.27291172
"Atg5",13.53964285,9.40682312,15.80075257,8.526320047,12.63314597,9.613164819,19.08034568,23.61920881,39.11367964,22.81677939
"Bet1",8.163785709,7.259094708,11.61388522,9.517651817,8.45543065,6.442109879,24.92045205,25.85913346,39.11367964,18.68645586
"Acat3",15.33159523,10.83864206,13.18396047,9.517651817,10.54428831,10.40592855,26.38047864,33.69886973,39.11367964,22.81677939
"Arl5a",12.64366666,6.543185237,23.12777043,15.96130832,13.67757481,9.613164819,23.46042545,32.57890741,28.71003174,22.81677939
"Acad9",26.08330951,18.71364624,14.75403573,17.44830598,31.43286494,25.46843952,8.860159545,24.73917114,36.51276767,22.81677939
"Baiap2",15.33159523,12.98637047,13.70731889,18.43963775,26.21072078,13.57698349,7.400132954,21.37928416,36.51276767,14.55613234
"Aars",14.43561904,10.83864206,15.80075257,19.9266354,17.85529013,19.91909337,23.46042545,68.41770179,23.50820779,24.88194115
"Cflar",18.0195238,10.83864206,14.75403573,24.88329425,26.21072078,18.3335659,20.54037227,56.09811622,23.50820779,14.55613234
"Cebpg",11.74769047,10.83864206,34.11829723,23.3962966,25.16629195,12.78421976,19.08034568,52.73822925,23.50820779,31.07742644
"Amfr",24.29135713,27.30455989,26.79127937,19.9266354,23.07743429,19.91909337,36.60066477,60.57796552,46.91641557,20.75161762
"Agpat6",24.29135713,31.60001671,26.26792095,31.32695076,30.38843611,21.50462084,14.70026591,49.37834228,44.31550359,24.88194115
"Arvcf",30.56319045,30.88410724,10.56716838,24.38762837,13.67757481,16.74803843,16.1602925,28.09905811,41.71459162,64.12001463
"5830473C10Rik",0.1,0.1,0.1,0.1,0.1,0.1,22.00039886,49.37834228,23.50820779,20.75161762
"Abcb4",0.1,0.1,0.1,0.1,0.1,0.1,26.38047864,44.89849298,15.70547186,20.75161762
"Abcc2",1.89195238,5.827275766,0.1,0.1,0.1,0.1,14.70026591,48.25837995,10.5036479,33.1425882
"Abcc6",0.1,0.1,1.146716838,0.1,0.1,0.1,17.62031909,50.4983046,5.301823952,29.01226467
"1300002K09Rik",0.1,0.815909471,0.1,0.1,0.1,0.1,27.84050523,62.81789017,31.31094371,29.01226467
"Ccbl1",0.99597619,2.963637883,4.810225771,1.586997655,2.188857662,0.1,29.30053182,51.61826692,23.50820779,31.07742644
"Abcd2",0.1,2.247728412,5.856942609,5.056658851,2.188857662,0.892763735,3.020053182,69.53766411,39.11367964,18.68645586
"Cldn1",1.89195238,2.247728412,0.1,1.586997655,3.233286494,0.1,13.24023932,58.33804087,28.71003174,18.68645586
"Acbd5",3.683904759,2.963637883,6.380301028,9.021985932,14.72200364,9.613164819,1.560026591,65.05781482,28.71003174,8.360647049
"Abat",20.70745237,23.00910306,2.716792095,0.1,0.1,2.478291205,16.1602925,75.13747574,10.5036479,12.49097057
"Cecr2",0.1,2.963637883,4.286867352,2.578329425,2.188857662,2.478291205,13.24023932,31.45894508,10.5036479,4.230323525
"Abca6",0.1,0.1,0.623358419,0.595665885,1.144428831,0.1,8.860159545,29.21902044,13.10455988,8.360647049
"Atl2",2.78792857,3.679547354,3.240150514,4.560992966,6.366572987,3.27105494,7.400132954,32.57890741,13.10455988,10.42580881
"Acsm3",0.99597619,0.815909471,0.623358419,0.595665885,0.1,0.892763735,0.1,30.33898276,13.10455988,8.360647049
"Cmah",3.683904759,4.395456825,2.716792095,4.065327081,4.277715325,4.063818675,19.08034568,25.85913346,15.70547186,8.360647049
"Abca8a",0.1,0.1,1.670075257,1.586997655,0.1,0.892763735,19.08034568,35.93879438,20.90729581,10.42580881
"Abca1",2.78792857,0.815909471,3.763508933,9.517651817,6.366572987,4.85658241,10.32018614,38.17871903,20.90729581,16.6212941
"Abcb6",8.163785709,5.827275766,2.716792095,6.543656506,2.188857662,0.892763735,4.480079773,46.0184553,20.90729581,10.42580881
"Aox3",0.1,0.1,2.193433676,2.08266354,0.1,0.1,17.62031909,53.85819157,5.301823952,4.230323525
"Bche",0.1,0.815909471,1.670075257,2.08266354,0.1,1.68552747,10.32018614,54.9781539,5.301823952,6.295485287
"Atp11c",2.78792857,0.1,5.33358419,1.586997655,1.144428831,1.68552747,10.32018614,43.77853065,10.5036479,8.360647049
"Cml2",0.1,0.1,0.1,0.1,0.1,0.1,10.32018614,41.538606,5.301823952,2.165161762
"Cdh2",0.99597619,2.247728412,5.33358419,8.030654161,4.277715325,4.85658241,13.24023932,46.0184553,5.301823952,16.6212941
"Clcn3",24.29135713,24.44092201,6.903659447,12.98731301,5.322144156,8.027637349,5.940106364,34.81883206,13.10455988,16.6212941
"Cldn12",15.33159523,19.42955571,1.670075257,3.569661196,2.188857662,4.063818675,8.860159545,39.29868136,15.70547186,10.42580881
"Bhlhb9",15.33159523,15.85000836,14.75403573,6.543656506,6.366572987,6.442109879,4.480079773,35.93879438,20.90729581,14.55613234
"Asnsd1",9.955738088,17.2818273,8.997093122,14.47431067,10.54428831,4.85658241,3.020053182,26.97909579,15.70547186,12.49097057
"Afg3l2",22.49940475,33.03183565,8.473734703,11.99598124,6.366572987,17.54080217,14.70026591,35.93879438,20.90729581,10.42580881
"Asph",25.18733332,17.99773677,14.75403573,16.45697421,29.34400727,18.3335659,10.32018614,44.89849298,2.700911976,4.230323525
"Cobll1",20.70745237,15.13409889,7.950376284,6.543656506,7.411001819,6.442109879,5.940106364,49.37834228,0.1,6.295485287
"Apeh",45.79478568,30.88410724,8.473734703,9.517651817,11.58871714,7.234873614,11.78021273,32.57890741,28.71003174,22.81677939
"Acy1",41.31490473,23.72501253,0.623358419,0.595665885,2.188857662,1.68552747,11.78021273,24.73917114,13.10455988,14.55613234
"Cluh",13.53964285,18.71364624,4.810225771,3.073995311,5.322144156,4.85658241,26.38047864,56.09811622,31.31094371,20.75161762
"Alg11",11.74769047,7.259094708,18.41754466,6.543656506,12.63314597,7.234873614,19.08034568,49.37834228,23.50820779,16.6212941
"Col14a1",23.39538094,17.99773677,4.810225771,8.030654161,13.67757481,15.16251096,30.76055841,47.13841763,31.31094371,37.27291172
"Ap1b1",35.0430714,49.49775348,8.473734703,14.96997655,13.67757481,9.613164819,17.62031909,59.45800319,31.31094371,10.42580881
"4931406C07Rik",35.0430714,35.89547354,7.427017866,1.586997655,0.1,1.68552747,35.14063818,34.81883206,41.71459162,16.6212941
"Agpat3",22.49940475,11.55455153,9.520451541,6.543656506,14.72200364,0.892763735,39.52071795,19.13935952,23.50820779,20.75161762
"Apex1",15.33159523,10.83864206,7.427017866,7.039322391,5.322144156,4.85658241,39.52071795,24.73917114,31.31094371,18.68645586
"Ccnb2",26.9792857,7.259094708,11.61388522,5.552324736,4.277715325,11.19869229,36.60066477,11.29962324,20.90729581,20.75161762
"Clpb",20.70745237,15.85000836,7.427017866,7.534988276,12.63314597,6.442109879,29.30053182,29.21902044,15.70547186,12.49097057
"Ccnh",9.955738088,14.41818942,17.37082783,8.030654161,10.54428831,11.19869229,29.30053182,22.49924649,23.50820779,10.42580881
"Cd82",11.74769047,21.57728412,12.13724364,11.99598124,7.411001819,8.820401084,36.60066477,12.41958557,36.51276767,16.6212941
"Acp6",18.91549999,16.56591783,11.61388522,11.50031536,15.76643247,4.063818675,40.98074455,6.819773947,31.31094371,14.55613234
"Auh",22.49940475,26.58865042,8.473734703,9.517651817,9.499859481,8.027637349,48.2808775,14.65951022,28.71003174,20.75161762
"Aprt",14.43561904,23.72501253,13.70731889,11.99598124,11.58871714,13.57698349,39.52071795,15.77947254,23.50820779,39.33807348
"Cenpa",9.059761899,17.2818273,16.84746941,8.030654161,4.277715325,4.85658241,36.60066477,21.37928416,23.50820779,31.07742644
"Chchd4",16.22757142,27.30455989,6.903659447,4.560992966,4.277715325,10.40592855,49.74090409,14.65951022,10.5036479,20.75161762
"Babam1",18.91549999,19.42955571,10.04380996,13.4829789,16.8108613,11.19869229,29.30053182,11.29962324,18.30638383,20.75161762
"Bre",20.70745237,26.58865042,10.56716838,12.98731301,14.72200364,8.820401084,30.76055841,10.17966092,7.902735928,18.68645586
"Arpp19",25.18733332,14.41818942,15.80075257,12.98731301,18.89971896,15.9552747,33.68061159,22.49924649,10.5036479,16.6212941
"Birc5",10.85171428,10.83864206,7.950376284,8.030654161,4.277715325,7.234873614,32.220585,12.41958557,13.10455988,14.55613234
"Commd6",7.267809519,5.827275766,6.380301028,9.021985932,5.322144156,3.27105494,30.76055841,9.059698595,13.10455988,12.49097057
"Commd9",16.22757142,12.270461,5.856942609,4.560992966,3.233286494,2.478291205,29.30053182,12.41958557,13.10455988,10.42580881
"Apool",13.53964285,7.259094708,3.763508933,6.047990621,2.188857662,3.27105494,27.84050523,12.41958557,15.70547186,16.6212941
"1700021F05Rik",19.81147618,12.98637047,4.286867352,6.543656506,2.188857662,2.478291205,32.220585,4.579849298,23.50820779,16.6212941
"BC002163",7.267809519,10.12273259,1.146716838,1.586997655,3.233286494,4.85658241,32.220585,0.1,15.70547186,20.75161762
"Atp5k",16.22757142,14.41818942,5.33358419,3.569661196,5.322144156,5.649346145,40.98074455,7.939736271,18.30638383,26.94710291
"1810043H04Rik",13.53964285,7.975004178,8.997093122,4.560992966,9.499859481,2.478291205,35.14063818,5.699811622,15.70547186,31.07742644
"Brix1",11.74769047,11.55455153,10.04380996,9.021985932,8.45543065,1.68552747,39.52071795,7.939736271,5.301823952,29.01226467
"Adprhl2",15.33159523,8.690913649,12.66060206,15.96130832,13.67757481,15.16251096,24.92045205,18.01939719,28.71003174,31.07742644
"Bace2",3.683904759,2.963637883,13.70731889,13.97864478,9.499859481,11.19869229,22.00039886,16.89943487,26.10911976,29.01226467
"Cdc20",11.74769047,14.41818942,11.61388522,4.560992966,7.411001819,15.9552747,22.00039886,12.41958557,31.31094371,24.88194115
"4930592A05Rik",9.955738088,14.41818942,10.56716838,6.543656506,4.277715325,6.442109879,19.08034568,15.77947254,23.50820779,29.01226467
"Bud31",16.22757142,10.83864206,16.84746941,17.44830598,13.67757481,11.99145602,33.68061159,10.17966092,20.90729581,29.01226467
"Ccdc124",9.059761899,15.13409889,11.61388522,15.96130832,8.45543065,23.09014831,29.30053182,7.939736271,15.70547186,26.94710291
"Commd4",9.955738088,10.12273259,5.33358419,9.517651817,9.499859481,9.613164819,43.90079773,6.819773947,5.301823952,12.49097057
"Abhd11",8.163785709,7.975004178,8.473734703,4.065327081,6.366572987,8.027637349,42.44077114,4.579849298,13.10455988,14.55613234
"1110008F13Rik",6.371833329,5.827275766,13.70731889,7.039322391,2.188857662,11.19869229,51.20093068,3.459886973,5.301823952,4.230323525
"Anp32b",8.163785709,14.41818942,20.51097834,8.526320047,1.144428831,7.234873614,38.06069136,2.339924649,2.700911976,16.6212941
"Camk1",6.371833329,11.55455153,25.22120411,9.517651817,2.188857662,8.027637349,32.220585,2.339924649,0.1,2.165161762
"0610009B22Rik",9.955738088,8.690913649,7.427017866,4.560992966,5.322144156,4.063818675,38.06069136,13.53954789,23.50820779,24.88194115
"Cd59a",9.059761899,8.690913649,4.286867352,6.047990621,0.1,4.85658241,30.76055841,12.41958557,20.90729581,24.88194115
"Akr1b7",3.683904759,4.395456825,0.1,0.1,0.1,0.1,32.220585,18.01939719,28.71003174,26.94710291
"Cbr4",3.683904759,6.543185237,1.146716838,3.073995311,3.233286494,1.68552747,33.68061159,16.89943487,20.90729581,22.81677939
"Aqp11",12.64366666,7.259094708,0.623358419,2.578329425,3.233286494,1.68552747,39.52071795,13.53954789,39.11367964,24.88194115
"9030619P08Rik",0.99597619,0.1,0.1,0.1,0.1,0.1,36.60066477,15.77947254,39.11367964,26.94710291
"Abhd6",8.163785709,4.395456825,2.193433676,1.586997655,4.277715325,0.1,46.82085091,18.01939719,26.10911976,41.40323525
"Chac2",2.78792857,9.40682312,7.427017866,3.569661196,2.188857662,0.892763735,48.2808775,21.37928416,13.10455988,33.1425882
"Bloc1s5",7.267809519,3.679547354,11.0905268,7.039322391,9.499859481,10.40592855,35.14063818,22.49924649,18.30638383,37.27291172
"Cgrrf1",4.579880949,6.543185237,15.27739415,16.45697421,5.322144156,7.234873614,54.12098386,18.01939719,20.90729581,22.81677939
"Avpi1",2.78792857,2.247728412,14.75403573,11.00464947,7.411001819,10.40592855,51.20093068,21.37928416,15.70547186,18.68645586
"Alg5",10.85171428,11.55455153,14.23067731,13.4829789,11.58871714,16.74803843,48.2808775,29.21902044,20.90729581,14.55613234
"Atg101",6.371833329,14.41818942,17.37082783,14.96997655,17.85529013,7.234873614,54.12098386,26.97909579,41.71459162,24.88194115
"Alg14",5.475857139,7.259094708,12.66060206,7.534988276,8.45543065,3.27105494,55.58101045,9.059698595,49.51732755,20.75161762
"Adipor2",9.955738088,4.395456825,6.380301028,8.030654161,4.277715325,5.649346145,32.220585,30.33898276,49.51732755,31.07742644
"Acot4",18.91549999,13.70227994,0.1,0.1,0.1,0.1,32.220585,31.45894508,36.51276767,39.33807348
"C2",12.64366666,18.71364624,7.950376284,10.50898359,7.411001819,4.85658241,19.08034568,35.93879438,52.11823952,51.72904406
"C1ra",0.99597619,0.1,2.193433676,3.073995311,2.188857662,2.478291205,11.78021273,22.49924649,39.11367964,24.88194115
"Ces1b",0.1,0.1,0.1,0.1,0.1,0.1,14.70026591,20.25932184,44.31550359,20.75161762
"BC089597",0.99597619,2.963637883,0.1,0.1,0.1,0.1,13.24023932,13.53954789,54.7191515,31.07742644
"Aqp8",0.1,0.1,0.1,0.1,0.1,0.1,29.30053182,37.05875671,23.50820779,47.59872053
"AW495222",0.1,0.1,0.1,0.1,0.1,0.1,29.30053182,34.81883206,33.91185569,35.20774996
"Camp",0.1,0.1,0.623358419,0.1,0.1,0.1,43.90079773,25.85913346,28.71003174,62.05485287
"Apoa4",0.99597619,0.1,0.1,0.1,0.1,0.1,32.220585,6.819773947,7.902735928,57.92452935
"Akr1c18",0.1,0.1,0.1,0.1,0.1,0.1,39.52071795,11.29962324,7.902735928,33.1425882
"Atp6v1d",41.31490473,66.67958078,24.69784569,18.93530363,19.94414779,11.99145602,38.06069136,24.73917114,15.70547186,26.94710291
"Clptm1",17.12354761,67.39549025,35.68837249,18.93530363,4.277715325,19.91909337,30.76055841,19.13935952,15.70547186,37.27291172
"Atad3a",18.91549999,63.8159429,12.66060206,6.047990621,2.188857662,8.820401084,23.46042545,10.17966092,7.902735928,20.75161762
"B3gnt2",10.85171428,60.95230501,29.93142988,10.50898359,3.233286494,14.36974723,17.62031909,14.65951022,7.902735928,4.230323525
"Acot13",47.58673806,49.49775348,2.716792095,1.586997655,2.188857662,2.478291205,73.10132954,15.77947254,31.31094371,33.1425882
"Cml1",58.33845234,48.06593454,0.1,0.595665885,0.1,0.1,51.20093068,13.53954789,23.50820779,12.49097057
"Bub3",46.69076187,43.05456825,52.4358419,44.70992966,35.61058026,51.62964277,71.64130295,28.09905811,36.51276767,43.46839701
"Cand2",39.52295235,48.06593454,39.87523984,36.28360961,33.5217226,58.76451638,51.20093068,24.73917114,33.91185569,37.27291172
"Ap1m1",51.17064282,42.33865877,34.64165565,41.73593435,41.87715325,49.25135157,40.98074455,26.97909579,33.91185569,59.98969111
"Actr10",44.89880949,33.74774513,37.78180617,33.80528019,49.18815507,29.43225819,51.20093068,25.85913346,31.31094371,43.46839701
"Blmh",56.54649996,55.94093872,46.15554087,48.17959085,31.43286494,45.28753289,26.38047864,48.25837995,41.71459162,37.27291172
"Cdip1",40.41892854,55.94093872,33.07158039,28.84862134,29.34400727,30.22502193,43.90079773,53.85819157,44.31550359,53.79420582
"Arl1",33.25111902,23.72501253,29.40807146,36.28360961,38.74386676,47.6658241,24.92045205,28.09905811,65.1227994,49.6638823
"Cnp",9.059761899,15.85000836,43.01539036,43.222932,46.05486857,40.53095048,30.76055841,22.49924649,75.52644731,35.20774996
"Carhsp1",20.70745237,14.41818942,39.87523984,45.70126143,40.83272442,45.28753289,74.56135614,46.0184553,65.1227994,53.79420582
"Atp5e",33.25111902,43.05456825,14.75403573,14.47431067,26.21072078,21.50462084,84.78154227,19.13935952,65.1227994,70.31549992
"Aig1",37.73099997,43.77047772,27.31463779,26.37029191,22.03300546,28.63949446,74.56135614,11.29962324,59.92097545,53.79420582
"Cib1",44.0028333,48.78184401,11.61388522,8.030654161,12.63314597,8.027637349,65.80119659,13.53954789,41.71459162,62.05485287
"Arpc5l",39.52295235,38.04320195,39.35188142,28.84862134,26.21072078,30.22502193,61.42111682,24.73917114,41.71459162,64.12001463
"0610012G03Rik",33.25111902,29.4522883,26.26792095,19.9266354,20.98857662,27.05396699,68.72124977,25.85913346,39.11367964,64.12001463
"0610040J01Rik",45.79478568,60.23639554,8.997093122,7.039322391,6.366572987,6.442109879,58.50106364,22.49924649,75.52644731,78.57614697
"Chid1",35.93904759,26.58865042,23.65112885,25.37896014,26.21072078,23.09014831,87.70159545,46.0184553,72.92553533,66.1851764
